,date,symbol,close,volume
43059,2013-08-21,AMAT,15.55,11539300.0
43060,2013-08-21,ARNC,7.840006,10715600.0
43061,2013-08-21,BAC,14.34,91680600.0
43062,2013-08-21,BSX,11.1,9840300.0
43063,2013-08-21,C,49.16,30669600.0
43064,2013-08-21,CHK,25.250001,11501400.0
43065,2013-08-21,CMCSA,41.830002,14092500.0
43066,2013-08-21,CSCO,24.07,33392900.0
43067,2013-08-21,DAL,19.559999,12699800.0
43068,2013-08-21,EBAY,50.959998,30527700.0
43069,2013-08-21,F,16.25,34926600.0
43070,2013-08-21,FB,38.32,46116900.0
43071,2013-08-21,FCX,30.360001,12524800.0
43072,2013-08-21,FITB,18.93,7921100.0
43073,2013-08-21,FOXA,31.450001,11422700.0
43074,2013-08-21,FTR,4.54,3807400.0
43075,2013-08-21,GE,23.610001,31897000.0
43076,2013-08-21,GILD,58.689999,10075700.0
43077,2013-08-21,GLW,14.55,10934900.0
43078,2013-08-21,GM,34.529999,9798600.0
43079,2013-08-21,HAL,46.98,18657500.0
43080,2013-08-21,HBAN,8.48,7231800.0
43081,2013-08-21,HPQ,25.379999,56657600.0
43082,2013-08-21,INTC,22.17,32403300.0
43083,2013-08-21,JPM,51.630001,17136200.0
43084,2013-08-21,KEY,12.09,9717800.0
43085,2013-08-21,KMI,36.93,2670700.0
43086,2013-08-21,KO,38.279999,15799000.0
43087,2013-08-21,MRK,47.459999,10800000.0
43088,2013-08-21,MRO,32.799999,4853600.0
43089,2013-08-21,MSFT,31.610001,37409100.0
43090,2013-08-21,MU,13.63,29709100.0
43091,2013-08-21,NFLX,270.370007,21258300.0
43092,2013-08-21,NVDA,14.88,6538500.0
43093,2013-08-21,ORCL,32.299999,11955400.0
43094,2013-08-21,PFE,28.24,23225200.0
43095,2013-08-21,QCOM,66.57,8471500.0
43096,2013-08-21,RF,9.84,18017000.0
43097,2013-08-21,SBUX,70.709999,6917000.0
43098,2013-08-21,T,33.48,20549500.0
43099,2013-08-21,V,178.389999,30930800.0
43100,2013-08-21,VZ,47.27,8432300.0
43101,2013-08-21,WFC,42.360001,14586200.0
43102,2013-08-21,XOM,86.41999799999999,12766900.0
43103,2013-08-21,XRX,9.98,8153000.0
43104,2013-08-21,YHOO,27.059999,8791300.0
43105,2013-08-22,AAPL,502.959976,61051900.0
43106,2013-08-22,ABT,34.669998,4197500.0
43107,2013-08-22,AIG,47.150002,8184800.0
43108,2013-08-22,AMAT,15.66,9568300.0
43109,2013-08-22,ARNC,8.030007000000001,8597700.0
43110,2013-08-22,BAC,14.57,76348300.0
43111,2013-08-22,BSX,11.18,7762500.0
43112,2013-08-22,C,49.91,22411800.0
43113,2013-08-22,CHK,25.510001000000003,7287100.0
43114,2013-08-22,CMCSA,42.02,5690700.0
43115,2013-08-22,CSCO,24.01,24327000.0
43116,2013-08-22,DAL,20.25,13194900.0
43117,2013-08-22,EBAY,51.079997,17767700.0
43118,2013-08-22,F,16.41,16464700.0
43119,2013-08-22,FB,38.549999,21931200.0
43120,2013-08-22,FCX,31.35,12356300.0
43121,2013-08-22,FITB,19.18,6032500.0
43122,2013-08-22,FOXA,32.080002,5742100.0
43123,2013-08-22,FTR,4.5,5641100.0
43124,2013-08-22,GE,23.780001,31033000.0
43125,2013-08-22,GILD,59.93,4750500.0
43126,2013-08-22,GLW,14.62,7168900.0
43127,2013-08-22,GM,34.990002000000004,9572200.0
43128,2013-08-22,HAL,47.82,22194700.0
43129,2013-08-22,HBAN,8.62,6809400.0
43130,2013-08-22,HPQ,22.22,149010400.0
43131,2013-08-22,INTC,22.26,17380600.0
43132,2013-08-22,JPM,52.209999,14658500.0
43133,2013-08-22,KEY,12.35,8280700.0
43134,2013-08-22,KMI,37.119999,2481100.0
43135,2013-08-22,KO,38.310001,10307900.0
43136,2013-08-22,MRK,47.810001,8630300.0
43137,2013-08-22,MRO,33.470001,4987700.0
43138,2013-08-22,MSFT,32.389999,31169900.0
43139,2013-08-22,MU,13.86,15091700.0
43140,2013-08-22,NFLX,269.749992,9961700.0
43141,2013-08-22,NVDA,14.96,3225400.0
43142,2013-08-22,ORCL,32.400002,10271600.0
43143,2013-08-22,PFE,28.16,22738700.0
43144,2013-08-22,QCOM,67.129997,6694200.0
43145,2013-08-22,RF,10.06,12848900.0
43146,2013-08-22,SBUX,71.900002,5399600.0
43147,2013-08-22,T,33.82,25915800.0
43148,2013-08-22,V,178.919998,10586400.0
43149,2013-08-22,VZ,47.02,9861100.0
43150,2013-08-22,WFC,42.48,14037600.0
43151,2013-08-22,XOM,86.980003,10199900.0
43152,2013-08-22,XRX,10.03,6412400.0
43153,2013-08-22,YHOO,27.9,15728600.0
43154,2013-08-23,AAPL,501.020012,55682900.0
43155,2013-08-23,ABT,34.84,4017400.0
43156,2013-08-23,AIG,47.389999,6171700.0
43157,2013-08-23,AMAT,15.62,7075900.0
43158,2013-08-23,ARNC,8.050007,4954300.0
43159,2013-08-23,BAC,14.57,67699200.0
43160,2013-08-23,BSX,11.14,12789600.0
43161,2013-08-23,C,49.830002,15302800.0
43162,2013-08-23,CHK,26.230001,13185500.0
43163,2013-08-23,CMCSA,41.860001,7888200.0
43164,2013-08-23,CSCO,23.860001,41268600.0
43165,2013-08-23,DAL,20.120001,6310900.0
43166,2013-08-23,EBAY,51.650001,16693700.0
43167,2013-08-23,F,16.450001,21547100.0
43168,2013-08-23,FB,40.549999,86442300.0
43169,2013-08-23,FCX,31.790001,10774600.0
43170,2013-08-23,FITB,19.200001,3798200.0
43171,2013-08-23,FOXA,32.189999,9010900.0
43172,2013-08-23,FTR,4.55,6766300.0
43173,2013-08-23,GE,23.780001,20690400.0
43174,2013-08-23,GILD,59.639999,6215500.0
43175,2013-08-23,GLW,14.77,6853400.0
43176,2013-08-23,GM,35.060001,7487000.0
43177,2013-08-23,HAL,48.709999,39570600.0
43178,2013-08-23,HBAN,8.6,4856100.0
43179,2013-08-23,HPQ,22.399999,48591500.0
43180,2013-08-23,INTC,22.440001,23088700.0
43181,2013-08-23,JPM,52.32,11126800.0
43182,2013-08-23,KEY,12.2,6664800.0
43183,2013-08-23,KMI,37.23,3078900.0
43184,2013-08-23,KO,38.52,11302800.0
43185,2013-08-23,MRK,47.73,9176300.0
43186,2013-08-23,MRO,33.380001,4325000.0
43187,2013-08-23,MSFT,34.75,225493800.0
43188,2013-08-23,MU,13.86,15663000.0
43189,2013-08-23,NFLX,278.35998900000004,22285200.0
43190,2013-08-23,NVDA,14.96,6128000.0
43191,2013-08-23,ORCL,31.77,27128400.0
43192,2013-08-23,PFE,28.34,18507400.0
43193,2013-08-23,QCOM,67.150002,8374900.0
43194,2013-08-23,RF,9.94,9969400.0
43195,2013-08-23,SBUX,71.970001,5869800.0
43196,2013-08-23,T,34.290001000000004,29728700.0
43197,2013-08-23,V,179.100006,9807200.0
43198,2013-08-23,VZ,47.610001,6779300.0
43199,2013-08-23,WFC,42.759998,12161600.0
43200,2013-08-23,XOM,87.519997,9206400.0
43201,2013-08-23,XRX,10.04,7629800.0
43202,2013-08-23,YHOO,27.99,13192900.0
43203,2013-08-26,AAPL,502.970016,82741400.0
43204,2013-08-26,ABT,34.52,3405700.0
43205,2013-08-26,AIG,47.360001,6147200.0
43206,2013-08-26,AMAT,15.45,7602600.0
43207,2013-08-26,ARNC,8.060006,5714700.0
43208,2013-08-26,BAC,14.49,68938900.0
43209,2013-08-26,BSX,11.28,13106000.0
43210,2013-08-26,C,49.599998,16604100.0
43211,2013-08-26,CHK,26.350001,11174600.0
43212,2013-08-26,CMCSA,41.439999,10309300.0
43213,2013-08-26,CSCO,23.83,35708500.0
43214,2013-08-26,DAL,20.27,10372200.0
43215,2013-08-26,EBAY,51.959998,19153600.0
43216,2013-08-26,F,16.41,24792600.0
43217,2013-08-26,FB,41.34,94162400.0
43218,2013-08-26,FCX,31.51,10218700.0
43219,2013-08-26,FITB,18.99,5896900.0
43220,2013-08-26,FOXA,32.080002,7939800.0
43221,2013-08-26,FTR,4.55,4219900.0
43222,2013-08-26,GE,23.610001,25948900.0
43223,2013-08-26,GILD,60.419998,6619100.0
43224,2013-08-26,GLW,14.75,9923500.0
43225,2013-08-26,GM,34.919998,10831800.0
43226,2013-08-26,HAL,48.439999,11125800.0
43227,2013-08-26,HBAN,8.45,6031700.0
43228,2013-08-26,HPQ,22.269999,38450400.0
43229,2013-08-26,INTC,22.27,22267800.0
43230,2013-08-26,JPM,51.799999,16548400.0
43231,2013-08-26,KEY,12.11,7981900.0
43232,2013-08-26,KMI,37.0,3542200.0
43233,2013-08-26,KO,38.119999,12740600.0
43234,2013-08-26,MRK,47.619999,9220200.0
43235,2013-08-26,MRO,33.32,3570300.0
43236,2013-08-26,MSFT,34.150002,72786800.0
43237,2013-08-26,MU,13.78,16331500.0
43238,2013-08-26,NFLX,282.720009,31017700.0
43239,2013-08-26,NVDA,14.99,7503800.0
43240,2013-08-26,ORCL,32.34,18888600.0
43241,2013-08-26,PFE,28.02,20114300.0
43242,2013-08-26,QCOM,66.949997,10388700.0
43243,2013-08-26,RF,9.81,10436100.0
43244,2013-08-26,SBUX,71.879997,4929400.0
43245,2013-08-26,T,33.82,13925200.0
43246,2013-08-26,V,175.0,13789200.0
43247,2013-08-26,VZ,46.939999,6943000.0
43248,2013-08-26,WFC,42.389999,10107000.0
43249,2013-08-26,XOM,87.089996,10654700.0
43250,2013-08-26,XRX,10.0,5475500.0
43251,2013-08-26,YHOO,27.700001,9754400.0
43252,2013-08-27,AAPL,488.589981,106047200.0
43253,2013-08-27,ABT,34.009998,5300700.0
43254,2013-08-27,AIG,46.16,10262900.0
43255,2013-08-27,AMAT,15.07,10480900.0
43256,2013-08-27,ARNC,7.920006,7437100.0
43257,2013-08-27,BAC,14.11,122534200.0
43258,2013-08-27,BSX,10.7,16559400.0
43259,2013-08-27,C,48.240002,29854200.0
43260,2013-08-27,CHK,26.020001,8859500.0
43261,2013-08-27,CMCSA,41.799999,11662000.0
43262,2013-08-27,CSCO,23.48,39768700.0
43263,2013-08-27,DAL,19.110001,19939000.0
43264,2013-08-27,EBAY,50.609998,24572100.0
43265,2013-08-27,F,15.88,44005000.0
43266,2013-08-27,FB,39.639999,72695100.0
43267,2013-08-27,FCX,30.6,14275000.0
43268,2013-08-27,FITB,18.43,10529900.0
43269,2013-08-27,FOXA,31.6,9588700.0
43270,2013-08-27,FTR,4.47,5013400.0
43271,2013-08-27,GE,23.18,51392900.0
43272,2013-08-27,GILD,58.740002,6127400.0
43273,2013-08-27,GLW,14.22,12149200.0
43274,2013-08-27,GM,33.689999,11905600.0
43275,2013-08-27,HAL,48.130001,13077900.0
43276,2013-08-27,HBAN,8.18,12061900.0
43277,2013-08-27,HPQ,21.989999,36809200.0
43278,2013-08-27,INTC,22.190001,37638500.0
43279,2013-08-27,JPM,50.599998,23596800.0
43280,2013-08-27,KEY,11.65,11644400.0
43281,2013-08-27,KMI,37.119999,2975900.0
43282,2013-08-27,KO,38.150002,16742500.0
43283,2013-08-27,MRK,47.110001,10842400.0
43284,2013-08-27,MRO,33.380001,6813100.0
43285,2013-08-27,MSFT,33.259998,58522300.0
43286,2013-08-27,MU,13.18,39898700.0
43287,2013-08-27,NFLX,276.039989,23138500.0
43288,2013-08-27,NVDA,14.8,6936600.0
43289,2013-08-27,ORCL,31.780001,16061600.0
43290,2013-08-27,PFE,28.0,24603200.0
43291,2013-08-27,QCOM,66.019997,9058400.0
43292,2013-08-27,RF,9.46,20356800.0
43293,2013-08-27,SBUX,70.160004,8025200.0
43294,2013-08-27,T,33.689999,18669800.0
43295,2013-08-27,V,174.169998,12762400.0
43296,2013-08-27,VZ,46.950001,9654300.0
43297,2013-08-27,WFC,41.110001,19230000.0
43298,2013-08-27,XOM,86.82,13960200.0
43299,2013-08-27,XRX,9.67,13748600.0
43300,2013-08-27,YHOO,27.0,14549500.0
43301,2013-08-28,AAPL,490.8999940000001,76902000.0
43302,2013-08-28,ABT,33.75,7262000.0
43303,2013-08-28,AIG,46.41,7172300.0
43304,2013-08-28,AMAT,14.96,12505900.0
43305,2013-08-28,ARNC,7.930006,6005100.0
43306,2013-08-28,BAC,14.12,96473600.0
43307,2013-08-28,BSX,10.69,14307600.0
43308,2013-08-28,C,48.310001,29616600.0
43309,2013-08-28,CHK,26.340002,8063500.0
43310,2013-08-28,CMCSA,41.919998,12744300.0
43311,2013-08-28,CSCO,23.450001,28035900.0
43312,2013-08-28,DAL,19.129999,10242800.0
43313,2013-08-28,EBAY,50.429997,19331100.0
43314,2013-08-28,F,16.02,37027600.0
43315,2013-08-28,FB,40.549999,57918200.0
43316,2013-08-28,FCX,30.48,8945800.0
43317,2013-08-28,FITB,18.35,8269200.0
43318,2013-08-28,FOXA,31.57,8633900.0
43319,2013-08-28,FTR,4.43,5577500.0
43320,2013-08-28,GE,23.200001,28862600.0
43321,2013-08-28,GILD,60.439999,8862800.0
43322,2013-08-28,GLW,14.17,7542200.0
43323,2013-08-28,GM,33.919998,9109200.0
43324,2013-08-28,HAL,48.900002,9910700.0
43325,2013-08-28,HBAN,8.21,10951800.0
43326,2013-08-28,HPQ,22.61,40453800.0
43327,2013-08-28,INTC,22.290001,28090000.0
43328,2013-08-28,JPM,50.580002,18748100.0
43329,2013-08-28,KEY,11.69,10637000.0
43330,2013-08-28,KMI,37.110001,2541300.0
43331,2013-08-28,KO,38.349998,19245200.0
43332,2013-08-28,MRK,47.09,9812200.0
43333,2013-08-28,MRO,34.599998,7136400.0
43334,2013-08-28,MSFT,33.02,44257400.0
43335,2013-08-28,MU,13.24,36138600.0
43336,2013-08-28,NFLX,283.359997,19355700.0
43337,2013-08-28,NVDA,14.8,7970600.0
43338,2013-08-28,ORCL,31.66,15919100.0
43339,2013-08-28,PFE,28.209999,29224600.0
43340,2013-08-28,QCOM,66.559998,8511300.0
43341,2013-08-28,RF,9.44,14454000.0
43342,2013-08-28,SBUX,70.959999,6249800.0
43343,2013-08-28,T,33.580002,16659000.0
43344,2013-08-28,V,175.21000700000002,15672000.0
43345,2013-08-28,VZ,46.560001,6798000.0
43346,2013-08-28,WFC,41.25,13927000.0
43347,2013-08-28,XOM,88.839996,17738800.0
43348,2013-08-28,XRX,9.92,17863900.0
43349,2013-08-28,YHOO,27.110001,9603100.0
43350,2013-08-29,AAPL,491.700012,59914400.0
43351,2013-08-29,ABT,33.73,5676100.0
43352,2013-08-29,AIG,46.580002,7150000.0
43353,2013-08-29,AMAT,15.14,12229800.0
43354,2013-08-29,ARNC,7.810006,11454700.0
43355,2013-08-29,BAC,14.17,76691500.0
43356,2013-08-29,BSX,10.66,10857400.0
43357,2013-08-29,C,48.470001,17293800.0
43358,2013-08-29,CHK,25.950001,10197600.0
43359,2013-08-29,CMCSA,42.439999,9778800.0
43360,2013-08-29,CSCO,23.450001,26605500.0
43361,2013-08-29,DAL,19.639999,12982100.0
43362,2013-08-29,EBAY,50.989999,16891400.0
43363,2013-08-29,F,16.5,47714900.0
43364,2013-08-29,FB,41.279999,58303400.0
43365,2013-08-29,FCX,30.42,8325900.0
43366,2013-08-29,FITB,18.389999,4669100.0
43367,2013-08-29,FOXA,31.42,9552200.0
43368,2013-08-29,FTR,4.46,4659400.0
43369,2013-08-29,GE,23.110001,22104600.0
43370,2013-08-29,GILD,60.93,5500100.0
43371,2013-08-29,GLW,14.18,7773700.0
43372,2013-08-29,GM,34.450001,10558000.0
43373,2013-08-29,HAL,48.540001,10592400.0
43374,2013-08-29,HBAN,8.26,8081500.0
43375,2013-08-29,HPQ,22.519998,24632800.0
43376,2013-08-29,INTC,22.059999,28303500.0
43377,2013-08-29,JPM,50.700001,13576000.0
43378,2013-08-29,KEY,11.79,9339600.0
43379,2013-08-29,KMI,37.84,5132900.0
43380,2013-08-29,KO,38.099998,14215700.0
43381,2013-08-29,MRK,47.099998,9695400.0
43382,2013-08-29,MRO,34.540001000000004,6002100.0
43383,2013-08-29,MSFT,33.549999,45284700.0
43384,2013-08-29,MU,13.57,23787700.0
43385,2013-08-29,NFLX,287.850006,19059600.0
43386,2013-08-29,NVDA,14.77,6905400.0
43387,2013-08-29,ORCL,31.700001,14012100.0
43388,2013-08-29,PFE,28.1,22075700.0
43389,2013-08-29,QCOM,66.709999,6551500.0
43390,2013-08-29,RF,9.49,10545600.0
43391,2013-08-29,SBUX,71.18,5510000.0
43392,2013-08-29,T,33.650002,22239100.0
43393,2013-08-29,V,175.369995,9404800.0
43394,2013-08-29,VZ,47.82,36425300.0
43395,2013-08-29,WFC,41.25,10512600.0
43396,2013-08-29,XOM,87.269997,11407800.0
43397,2013-08-29,XRX,10.04,13810200.0
43398,2013-08-29,YHOO,27.299999,13911900.0
43399,2013-08-30,AAPL,487.220016,68074300.0
43400,2013-08-30,ABT,33.330002,7336800.0
43401,2013-08-30,AIG,46.459999,6442200.0
43402,2013-08-30,AMAT,15.01,9689300.0
43403,2013-08-30,ARNC,7.700006,19450500.0
43404,2013-08-30,BAC,14.12,73233400.0
43405,2013-08-30,BSX,10.58,9709800.0
43406,2013-08-30,C,48.330002,24902000.0
43407,2013-08-30,CHK,25.810002,7323700.0
43408,2013-08-30,CMCSA,42.09,9933400.0
43409,2013-08-30,CSCO,23.309999,35248400.0
43410,2013-08-30,DAL,19.73,12920000.0
43411,2013-08-30,EBAY,49.989998,26425100.0
43412,2013-08-30,F,16.190001000000002,40290600.0
43413,2013-08-30,FB,41.290001,67735100.0
43414,2013-08-30,FCX,30.219999,7379000.0
43415,2013-08-30,FITB,18.290001,6179700.0
43416,2013-08-30,FOXA,31.33,6514700.0
43417,2013-08-30,FTR,4.33,8454400.0
43418,2013-08-30,GE,23.139999,46275600.0
43419,2013-08-30,GILD,60.27,5545400.0
43420,2013-08-30,GLW,14.04,8465000.0
43421,2013-08-30,GM,34.080002,8099400.0
43422,2013-08-30,HAL,48.0,9771100.0
43423,2013-08-30,HBAN,8.24,6340600.0
43424,2013-08-30,HPQ,22.34,26700300.0
43425,2013-08-30,INTC,21.98,33896300.0
43426,2013-08-30,JPM,50.529999,15863100.0
43427,2013-08-30,KEY,11.67,12161600.0
43428,2013-08-30,KMI,37.93,5491200.0
43429,2013-08-30,KO,38.18,14296600.0
43430,2013-08-30,MRK,47.290001,8326300.0
43431,2013-08-30,MRO,34.43,6070200.0
43432,2013-08-30,MSFT,33.400002,42790200.0
43433,2013-08-30,MU,13.57,22278600.0
43434,2013-08-30,NFLX,283.909996,15149400.0
43435,2013-08-30,NVDA,14.75,9453000.0
43436,2013-08-30,ORCL,31.860001,14044300.0
43437,2013-08-30,PFE,28.209999,29782300.0
43438,2013-08-30,QCOM,66.279999,8441300.0
43439,2013-08-30,RF,9.4,9168700.0
43440,2013-08-30,SBUX,70.519997,5665000.0
43441,2013-08-30,T,33.830002,20389100.0
43442,2013-08-30,V,174.419998,9886400.0
43443,2013-08-30,VZ,47.380001,13416200.0
43444,2013-08-30,WFC,41.080002,15031800.0
43445,2013-08-30,XOM,87.160004,12480400.0
43446,2013-08-30,XRX,9.98,9078100.0
43447,2013-08-30,YHOO,27.120001,16344400.0
43448,2013-09-03,AAPL,488.57999400000006,82982200.0
43449,2013-09-03,ABT,32.93,14068300.0
43450,2013-09-03,AIG,47.669998,12953200.0
43451,2013-09-03,AMAT,15.11,8697700.0
43452,2013-09-03,ARNC,7.720006,12809700.0
43453,2013-09-03,BAC,14.25,74628700.0
43454,2013-09-03,BSX,10.9,13101300.0
43455,2013-09-03,C,49.369999,28906900.0
43456,2013-09-03,CHK,26.160001,7706100.0
43457,2013-09-03,CMCSA,42.740002,9403700.0
43458,2013-09-03,CSCO,23.48,31875000.0
43459,2013-09-03,DAL,19.84,16288300.0
43460,2013-09-03,EBAY,50.319999,19335400.0
43461,2013-09-03,F,16.34,33457700.0
43462,2013-09-03,FB,41.869999,48774900.0
43463,2013-09-03,FCX,31.120001,13446600.0
43464,2013-09-03,FITB,18.309999,7389400.0
43465,2013-09-03,FOXA,31.709999,10975300.0
43466,2013-09-03,FTR,4.38,6444800.0
43467,2013-09-03,GE,23.059999,52049800.0
43468,2013-09-03,GILD,60.919998,7068700.0
43469,2013-09-03,GLW,13.92,12256900.0
43470,2013-09-03,GM,34.139999,10906700.0
43471,2013-09-03,HAL,48.299999,6959000.0
43472,2013-09-03,HBAN,8.24,8365500.0
43473,2013-09-03,HPQ,22.369998,30236300.0
43474,2013-09-03,INTC,22.07,26427300.0
43475,2013-09-03,JPM,51.130001,15277200.0
43476,2013-09-03,KEY,11.68,9695300.0
43477,2013-09-03,KMI,37.57,5927400.0
43478,2013-09-03,KO,37.900002,19068500.0
43479,2013-09-03,MRK,47.209999,14212400.0
43480,2013-09-03,MRO,35.169998,5976000.0
43481,2013-09-03,MSFT,31.879999,154507000.0
43482,2013-09-03,MU,14.01,37060500.0
43483,2013-09-03,NFLX,288.999992,19969600.0
43484,2013-09-03,NVDA,14.76,7117000.0
43485,2013-09-03,ORCL,32.02,14647300.0
43486,2013-09-03,PFE,28.01,23685200.0
43487,2013-09-03,QCOM,66.75,11906500.0
43488,2013-09-03,RF,9.35,14264700.0
43489,2013-09-03,SBUX,71.599998,7249400.0
43490,2013-09-03,T,33.32,30766900.0
43491,2013-09-03,V,177.020004,12550400.0
43492,2013-09-03,VZ,46.009998,47084100.0
43493,2013-09-03,WFC,41.389999,15949300.0
43494,2013-09-03,XOM,87.150002,10546700.0
43495,2013-09-03,XRX,10.12,12660200.0
43496,2013-09-03,YHOO,27.780001,14591100.0
43497,2013-09-04,AAPL,498.690025,86258200.0
43498,2013-09-04,ABT,33.459999,11838000.0
43499,2013-09-04,AIG,48.290001,9894600.0
43500,2013-09-04,AMAT,15.62,15005000.0
43501,2013-09-04,ARNC,7.840006,12674200.0
43502,2013-09-04,BAC,14.32,71132500.0
43503,2013-09-04,BSX,10.93,23567300.0
43504,2013-09-04,C,49.599998,18949600.0
43505,2013-09-04,CHK,26.12,6309400.0
43506,2013-09-04,CMCSA,43.060001,9891400.0
43507,2013-09-04,CSCO,23.77,27443900.0
43508,2013-09-04,DAL,20.309999,12499200.0
43509,2013-09-04,EBAY,51.450001,22574300.0
43510,2013-09-04,F,16.91,69533900.0
43511,2013-09-04,FB,41.779999,42581900.0
43512,2013-09-04,FCX,31.1,9288800.0
43513,2013-09-04,FITB,18.360001,7631200.0
43514,2013-09-04,FOXA,31.950001,8258500.0
43515,2013-09-04,FTR,4.45,21151200.0
43516,2013-09-04,GE,23.17,31629800.0
43517,2013-09-04,GILD,61.110001,7264000.0
43518,2013-09-04,GLW,14.18,13516600.0
43519,2013-09-04,GM,35.849998,23036900.0
43520,2013-09-04,HAL,49.080002,9142000.0
43521,2013-09-04,HBAN,8.39,9762500.0
43522,2013-09-04,HPQ,22.269999,30428700.0
43523,2013-09-04,INTC,22.639999,37941800.0
43524,2013-09-04,JPM,51.869999,19923800.0
43525,2013-09-04,KEY,11.68,14743300.0
43526,2013-09-04,KMI,35.299999,24870100.0
43527,2013-09-04,KO,38.540001,19138600.0
43528,2013-09-04,MRK,47.68,11065200.0
43529,2013-09-04,MRO,35.5,7033500.0
43530,2013-09-04,MSFT,31.200001,142320600.0
43531,2013-09-04,MU,14.75,117540600.0
43532,2013-09-04,NFLX,292.430004,19701500.0
43533,2013-09-04,NVDA,14.9,5552000.0
43534,2013-09-04,ORCL,32.32,13040800.0
43535,2013-09-04,PFE,28.370001,25374500.0
43536,2013-09-04,QCOM,67.279999,7900100.0
43537,2013-09-04,RF,9.49,16323600.0
43538,2013-09-04,SBUX,72.139999,6502200.0
43539,2013-09-04,T,33.740002000000004,18719300.0
43540,2013-09-04,V,176.190002,9753200.0
43541,2013-09-04,VZ,46.779999,26556600.0
43542,2013-09-04,WFC,41.5,12465000.0
43543,2013-09-04,XOM,87.760002,9822300.0
43544,2013-09-04,XRX,10.01,16905000.0
43545,2013-09-04,YHOO,28.07,8880500.0
43546,2013-09-05,AAPL,495.2699740000001,59091900.0
43547,2013-09-05,ABT,33.740002000000004,6317400.0
43548,2013-09-05,AIG,48.669998,9852100.0
43549,2013-09-05,AMAT,15.68,9344700.0
43550,2013-09-05,ARNC,7.870006,9963500.0
43551,2013-09-05,BAC,14.37,71229200.0
43552,2013-09-05,BSX,11.57,39529100.0
43553,2013-09-05,C,49.860001,17765800.0
43554,2013-09-05,CHK,26.170001,9650600.0
43555,2013-09-05,CMCSA,42.540001,10360600.0
43556,2013-09-05,CSCO,23.690001,23926000.0
43557,2013-09-05,DAL,20.25,9206400.0
43558,2013-09-05,EBAY,51.950001,16044400.0
43559,2013-09-05,F,17.299999,55979000.0
43560,2013-09-05,FB,42.66,50035400.0
43561,2013-09-05,FCX,30.76,9924000.0
43562,2013-09-05,FITB,18.530001,6300100.0
43563,2013-09-05,FOXA,31.950001,6264100.0
43564,2013-09-05,FTR,4.36,6274000.0
43565,2013-09-05,GE,23.16,30302300.0
43566,2013-09-05,GILD,61.07,4951900.0
43567,2013-09-05,GLW,14.45,9632400.0
43568,2013-09-05,GM,36.330002,18633800.0
43569,2013-09-05,HAL,49.77,9242100.0
43570,2013-09-05,HBAN,8.47,10048500.0
43571,2013-09-05,HPQ,22.119998,33551200.0
43572,2013-09-05,INTC,22.6,22552800.0
43573,2013-09-05,JPM,52.110001,13913200.0
43574,2013-09-05,KEY,11.84,10870700.0
43575,2013-09-05,KMI,35.5,18160500.0
43576,2013-09-05,KO,38.240002,14290500.0
43577,2013-09-05,MRK,47.509998,7898200.0
43578,2013-09-05,MRO,35.889999,6788400.0
43579,2013-09-05,MSFT,31.23,71644900.0
43580,2013-09-05,MU,15.17,38713900.0
43581,2013-09-05,NFLX,295.110012,19072200.0
43582,2013-09-05,NVDA,14.94,4372600.0
43583,2013-09-05,ORCL,32.259998,11437900.0
43584,2013-09-05,PFE,28.27,20817500.0
43585,2013-09-05,QCOM,67.83000200000001,8074600.0
43586,2013-09-05,RF,9.57,9079300.0
43587,2013-09-05,SBUX,72.050003,4931200.0
43588,2013-09-05,T,33.34,19837600.0
43589,2013-09-05,V,176.21000700000002,7406800.0
43590,2013-09-05,VZ,46.639999,17784300.0
43591,2013-09-05,WFC,41.82,11331000.0
43592,2013-09-05,XOM,87.349998,11740100.0
43593,2013-09-05,XRX,10.06,11302600.0
43594,2013-09-05,YHOO,28.23,8989600.0
43595,2013-09-06,AAPL,498.220001,89881400.0
43596,2013-09-06,ABT,33.5,6664200.0
43597,2013-09-06,AIG,48.18,9875400.0
43598,2013-09-06,AMAT,15.51,10748200.0
43599,2013-09-06,ARNC,7.920006,7737400.0
43600,2013-09-06,BAC,14.36,75513100.0
43601,2013-09-06,BSX,11.5,19772300.0
43602,2013-09-06,C,49.220001,24627200.0
43603,2013-09-06,CHK,26.030001,8153200.0
43604,2013-09-06,CMCSA,42.48,10503200.0
43605,2013-09-06,CSCO,23.549999,28615800.0
43606,2013-09-06,DAL,19.889999,12276100.0
43607,2013-09-06,EBAY,52.829997,28683500.0
43608,2013-09-06,F,17.0,61718600.0
43609,2013-09-06,FB,43.950001,117535700.0
43610,2013-09-06,FCX,31.18,8692200.0
43611,2013-09-06,FITB,18.469999,5249500.0
43612,2013-09-06,FOXA,32.099998,7272900.0
43613,2013-09-06,FTR,4.28,8146000.0
43614,2013-09-06,GE,23.16,36731500.0
43615,2013-09-06,GILD,61.119999,8284700.0
43616,2013-09-06,GLW,14.4,11556200.0
43617,2013-09-06,GM,36.150002,14244900.0
43618,2013-09-06,HAL,49.540001,7976000.0
43619,2013-09-06,HBAN,8.52,21305200.0
43620,2013-09-06,HPQ,22.419999,31336600.0
43621,2013-09-06,INTC,22.67,27606600.0
43622,2013-09-06,JPM,52.560001,22339900.0
43623,2013-09-06,KEY,11.9,14096700.0
43624,2013-09-06,KMI,35.220001,9955400.0
